ID,Poverty_Code,CRM_Segment,Company_Type,Direction_Meeting,Low_Seniority,High_Seniority,Employees,Income_Level,New_Client,Number_Meetings,First_Meeting,Last_Meeting,Travel_First_Meeting,Travel_Last_Meeting,Size_Indicator
PRIVATE-706,B,11,PRIVATE,1,4,8,490,H,NEW,1,11/16/10,11/16/10,202,202,S-M
PRIVATE-707,C,5,PRIVATE,1,1,6,325,G,EXISTING,1,08/24/10,08/24/10,249,249,S
PRIVATE-708,B,11,PRIVATE,1,6,8,730,I,NEW,1,09/28/10,09/28/10,218,218,M-L
PRIVATE-710,B,6,PRIVATE,1,7,9,577,H,NEW,1,09/14/10,09/14/10,270,270,M-L
PRIVATE-711,A,6,PRIVATE,1,6,8,620,O,NEW,1,11/01/10,11/01/10,190,190,M-L
PRIVATE-713,C,11,PRIVATE,1,6,8,510,E,NEW,2,05/04/10,09/23/10,363,221,S-M
PRIVATE-714,B,6,PRIVATE,1,6,8,920,P,EXISTING,1,10/13/10,10/13/10,170,170,L
PRIVATE-715,C,11,PRIVATE,1,6,8,750,I,NEW,2,05/04/10,09/09/10,360,232,M-L
PRIVATE-717,B,5,PRIVATE,1,1,6,741,N,EXISTING,1,09/23/10,09/23/10,197,197,M-L
PRIVATE-718,A,11,PRIVATE,1,5,8,337,L,EXISTING,2,05/13/10,10/13/10,384,231,S
PRIVATE-719,B,11,PRIVATE,1,2,12,550,L,EXISTING,1,09/22/10,09/22/10,271,271,S-M
PRIVATE-720,C,11,PRIVATE,1,7,8,510,B,EXISTING,1,10/21/10,10/21/10,238,238,S-M
PRIVATE-721,B,11,PRIVATE,1,6,8,465,L,NEW,1,09/20/10,09/20/10,268,268,S-M
PRIVATE-724,B,11,PRIVATE,1,6,8,532,O,EXISTING,1,09/08/10,09/08/10,229,229,S-M
PRIVATE-725,B,11,PRIVATE,1,6,8,150,J,EXISTING,1,10/05/10,10/05/10,245,245,S
PRIVATE-726,A,6,PRIVATE,1,6,8,881,Q,EXISTING,1,09/22/10,09/22/10,253,253,L
PRIVATE-727,B,7,PRIVATE,1,6,8,626,N,EXISTING,2,04/24/10,08/30/10,297,169,M-L
PRIVATE-728,B,11,PRIVATE,1,6,12,149,I,NEW,1,09/08/10,09/08/10,201,201,S
PRIVATE-729,B,11,PRIVATE,0,6,8,775,L,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-730,A,6,PRIVATE,1,6,8,1219,P,NEW,1,09/08/10,09/08/10,198,198,L
PRIVATE-731,B,6,PRIVATE,1,6,8,325,N,EXISTING,2,09/21/10,01/22/11,257,134,S
PRIVATE-732,B,6,PRIVATE,1,6,8,476,N,EXISTING,1,09/16/10,09/16/10,222,222,S-M
PRIVATE-734,B,5,PRIVATE,1,2,5,704,N,NEW,1,09/16/10,09/16/10,262,262,M-L
PRIVATE-735,D,2,PRIVATE,1,7,12,353,B,EXISTING,1,09/13/10,09/13/10,266,266,S-M
PRIVATE-736,B,11,PRIVATE,1,5,8,222,J,NEW,2,05/12/10,09/08/10,392,273,S
PRIVATE-737,C,11,PRIVATE,1,6,8,365,I,NEW,1,10/21/10,10/21/10,209,209,S-M
PRIVATE-738,B,11,PRIVATE,1,6,12,350,L,EXISTING,1,04/12/10,04/12/10,419,419,S-M
PRIVATE-739,B,6,PRIVATE,1,6,8,992,H,EXISTING,1,09/01/10,09/01/10,206,206,L
PRIVATE-740,B,6,PRIVATE,1,5,8,1200,O,NEW,2,05/21/10,08/31/10,312,210,L
PRIVATE-741,B,9,PRIVATE,1,9,12,1625,Q,NEW,1,10/28/10,10/28/10,170,170,L
PRIVATE-742,C,11,PRIVATE,0,7,12,107,G,NEW,0,NA,NA,NA,NA,S
PRIVATE-743,B,9,PRIVATE,1,9,12,2000,L,EXISTING,1,09/23/10,09/23/10,273,273,L
PRIVATE-744,B,6,PRIVATE,1,7,8,1226,P,NEW,2,06/15/10,09/22/10,367,268,L
PRIVATE-745,B,11,PRIVATE,1,7,8,478,L,NEW,1,09/23/10,09/23/10,162,162,S-M
PRIVATE-747,B,11,PRIVATE,1,6,8,775,I,EXISTING,1,09/14/10,09/14/10,257,257,M-L
PRIVATE-748,B,6,PRIVATE,1,6,8,981,M,NEW,2,03/25/10,09/19/10,439,261,L
PRIVATE-749,B,11,PRIVATE,1,1,8,715,F,NEW,1,09/21/10,09/21/10,258,258,M-L
PRIVATE-750,B,11,PRIVATE,1,6,8,996,D,NEW,1,09/28/10,09/28/10,165,165,L
PRIVATE-752,B,7,PRIVATE,1,9,12,1300,M,NEW,1,09/15/10,09/15/10,185,185,L
PRIVATE-753,D,9,PRIVATE,1,9,12,1800,D,EXISTING,2,10/27/10,11/15/10,227,208,L
PRIVATE-754,B,11,PRIVATE,1,1,8,600,L,EXISTING,1,08/31/10,08/31/10,210,210,M-L
PRIVATE-755,B,5,PRIVATE,1,1,6,476,O,EXISTING,2,09/23/10,10/14/10,252,231,S-M
PRIVATE-757,C,6,PRIVATE,1,7,8,786,M,EXISTING,1,08/23/10,08/23/10,282,282,M-L
PRIVATE-758,A,5,PRIVATE,1,1,5,860,P,EXISTING,2,06/08/10,10/14/10,379,251,L
PRIVATE-759,C,11,PRIVATE,1,6,8,750,M,NEW,1,09/01/10,09/01/10,272,272,M-L
PRIVATE-760,D,8,PRIVATE,0,6,8,300,C,NEW,0,NA,NA,NA,NA,S
PRIVATE-761,B,11,PRIVATE,1,7,8,1310,N,NEW,2,04/01/10,09/01/10,425,272,L
PRIVATE-762,B,11,PRIVATE,0,6,8,394,I,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-763,B,11,PRIVATE,1,6,8,547,P,EXISTING,1,09/20/10,09/20/10,173,173,S-M
PRIVATE-764,A,7,PRIVATE,1,7,8,1500,N,EXISTING,1,10/13/10,10/13/10,253,253,L
PRIVATE-765,C,11,PRIVATE,1,6,8,480,G,NEW,1,09/16/10,09/16/10,266,266,S-M
PRIVATE-767,B,6,PRIVATE,1,6,8,676,P,EXISTING,1,09/27/10,09/27/10,263,263,M-L
PRIVATE-768,B,6,PRIVATE,1,1,12,320,Z,NEW,1,09/20/10,09/20/10,262,262,S
PRIVATE-769,B,6,PRIVATE,1,6,8,515,O,EXISTING,1,09/28/10,09/28/10,266,266,S-M
PRIVATE-770,B,11,PRIVATE,0,7,8,570,I,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-771,B,11,PRIVATE,1,6,8,564,G,NEW,1,09/23/10,09/23/10,257,257,S-M
PRIVATE-772,B,11,PRIVATE,1,6,8,365,J,EXISTING,1,08/26/10,08/26/10,279,279,S-M
PRIVATE-773,B,6,PRIVATE,1,6,8,923,L,EXISTING,1,09/28/10,09/28/10,181,181,L
PRIVATE-774,B,6,PRIVATE,1,6,8,627,O,NEW,1,09/14/10,09/14/10,253,253,M-L
PRIVATE-775,B,11,PRIVATE,1,7,8,325,G,NEW,1,09/24/10,09/24/10,250,250,S
PRIVATE-777,C,6,PRIVATE,1,6,8,773,L,NEW,1,09/02/10,09/02/10,205,205,M-L
PRIVATE-779,B,11,PRIVATE,1,6,8,400,M,EXISTING,1,09/16/10,09/16/10,262,262,S-M
PRIVATE-780,A,7,PRIVATE,1,6,8,699,P,EXISTING,2,06/01/10,09/21/10,321,209,M-L
PRIVATE-781,A,6,PRIVATE,1,7,8,603,O,NEW,2,04/08/10,09/15/10,426,266,M-L
PRIVATE-782,B,6,PRIVATE,1,9,12,1300,O,NEW,2,05/27/10,09/16/10,317,205,L
PRIVATE-784,A,6,PRIVATE,1,6,8,800,P,NEW,1,09/21/10,09/21/10,253,253,M-L
PRIVATE-785,B,5,PRIVATE,1,1,6,338,P,NEW,1,09/01/10,09/01/10,280,280,S
PRIVATE-786,D,11,PRIVATE,1,7,8,500,B,EXISTING,1,09/21/10,09/21/10,239,239,S-M
PRIVATE-787,B,11,PRIVATE,1,6,8,565,N,EXISTING,1,11/15/10,11/15/10,204,204,S-M
PRIVATE-788,B,11,PRIVATE,1,6,8,214,G,EXISTING,1,09/09/10,09/09/10,218,218,S
PRIVATE-789,B,7,PRIVATE,1,7,8,640,M,EXISTING,1,09/21/10,09/21/10,179,179,M-L
PRIVATE-790,B,6,PRIVATE,1,1,8,378,J,EXISTING,2,05/07/10,09/14/10,416,286,S-M
PRIVATE-791,B,6,PRIVATE,1,6,8,800,O,NEW,1,09/09/10,09/09/10,198,198,M-L
PRIVATE-792,B,6,PRIVATE,1,6,8,1104,P,EXISTING,1,10/12/10,10/12/10,168,168,L
PRIVATE-793,B,11,PRIVATE,1,7,8,229,M,EXISTING,1,09/14/10,09/14/10,267,267,S
PRIVATE-794,B,6,PRIVATE,1,7,8,972,P,NEW,1,09/22/10,09/22/10,204,204,L
PRIVATE-795,B,11,PRIVATE,1,6,8,1101,M,EXISTING,1,09/01/10,09/01/10,199,199,L
PRIVATE-796,B,5,PRIVATE,1,1,5,927,Q,NEW,1,08/12/10,08/12/10,155,155,L
PRIVATE-797,B,11,PRIVATE,1,6,8,151,J,EXISTING,1,09/09/10,09/09/10,264,264,S
PRIVATE-798,B,11,PRIVATE,1,7,8,741,L,EXISTING,2,03/30/10,08/30/10,431,278,M-L
PRIVATE-800,0,5,PRIVATE,1,3,5,0,E,NEW,1,09/15/10,09/15/10,187,187,0
PRIVATE-801,C,5,PRIVATE,0,1,5,520,Q,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-802,C,6,PRIVATE,0,5,11,406,K,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-803,B,11,PRIVATE,1,5,8,809,I,NEW,2,05/17/10,09/02/10,370,262,M-L
PRIVATE-804,C,11,PRIVATE,1,6,8,750,E,EXISTING,2,10/12/10,11/02/10,238,217,M-L
PRIVATE-807,A,6,PRIVATE,1,6,8,873,Q,EXISTING,1,09/09/10,09/09/10,270,270,L
PRIVATE-809,C,11,PRIVATE,1,2,8,603,P,EXISTING,1,01/27/11,01/27/11,116,116,M-L
PRIVATE-810,B,6,PRIVATE,1,6,8,834,M,EXISTING,1,10/19/10,10/19/10,178,178,L
PRIVATE-811,B,11,PRIVATE,1,6,8,418,O,NEW,2,03/31/10,08/31/10,431,278,S-M
PRIVATE-812,C,9,PRIVATE,1,9,12,450,F,EXISTING,2,05/16/10,11/07/10,306,131,S-M
PRIVATE-813,C,8,PRIVATE,1,7,8,659,O,NEW,1,09/14/10,09/14/10,270,270,M-L
PRIVATE-814,B,6,PRIVATE,1,6,8,330,J,EXISTING,1,09/02/10,09/02/10,235,235,S
PRIVATE-815,C,6,PRIVATE,0,6,8,1068,O,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-816,A,11,PRIVATE,1,6,8,750,P,EXISTING,1,09/22/10,09/22/10,182,182,M-L
PRIVATE-817,B,6,PRIVATE,1,6,8,967,O,EXISTING,2,09/23/10,10/19/10,255,229,L
PRIVATE-819,B,5,PRIVATE,1,1,6,557,P,NEW,2,09/15/10,09/22/10,250,243,S-M
PRIVATE-820,A,7,PRIVATE,1,7,8,936,Q,EXISTING,1,09/29/10,09/29/10,184,184,L
PRIVATE-821,B,11,PRIVATE,1,7,12,260,J,EXISTING,1,09/10/10,09/10/10,250,250,S
PRIVATE-822,A,5,PRIVATE,0,1,5,563,Q,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-824,A,6,PRIVATE,0,1,8,700,Q,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-825,C,3,PRIVATE,1,6,8,450,C,EXISTING,1,01/10/11,01/10/11,80,80,S-M
PRIVATE-826,0,4,PRIVATE,0,0,NA,0,0,EXISTING,0,NA,NA,NA,NA,0
PRIVATE-827,B,11,PRIVATE,1,6,8,359,I,NEW,1,08/12/10,08/12/10,291,291,S-M
PRIVATE-829,B,5,PRIVATE,1,1,5,649,O,NEW,2,04/13/10,08/31/10,360,220,M-L
PRIVATE-830,C,11,PRIVATE,1,6,8,625,I,NEW,1,09/01/10,09/01/10,192,192,M-L
PRIVATE-831,C,11,PRIVATE,1,6,8,966,M,NEW,2,06/17/10,09/23/10,340,242,L
PRIVATE-832,B,11,PRIVATE,1,6,8,1019,N,EXISTING,1,09/15/10,09/15/10,181,181,L
PRIVATE-833,B,6,PRIVATE,1,7,9,611,J,NEW,1,09/24/10,09/24/10,189,189,M-L
PRIVATE-834,C,3,PRIVATE,1,2,8,429,D,EXISTING,1,11/02/10,11/02/10,157,157,S-M
PRIVATE-836,B,11,PRIVATE,1,6,8,1200,O,EXISTING,2,05/13/10,09/14/10,317,193,L
PRIVATE-837,B,11,PRIVATE,1,1,8,750,L,NEW,1,09/09/10,09/09/10,270,270,M-L
PRIVATE-840,E,5,PRIVATE,1,1,6,552,K,NEW,1,09/23/10,09/23/10,242,242,S-M
PRIVATE-841,C,6,PRIVATE,1,6,8,980,I,EXISTING,2,05/27/10,09/14/10,311,201,L
PRIVATE-844,A,6,PRIVATE,1,7,8,175,O,EXISTING,1,10/13/10,10/13/10,244,244,S
PRIVATE-845,B,6,PRIVATE,1,6,8,548,F,EXISTING,1,10/19/10,10/19/10,241,241,S-M
PRIVATE-847,B,3,PRIVATE,1,8,12,2098,G,NEW,1,11/18/10,11/18/10,139,139,L
PRIVATE-848,C,5,PRIVATE,1,2,5,600,I,EXISTING,2,04/22/10,09/16/10,325,178,M-L
PRIVATE-849,A,5,PRIVATE,0,2,5,635,P,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-850,C,8,PRIVATE,1,6,8,520,H,NEW,2,02/23/10,09/28/10,417,200,S-M
PRIVATE-851,B,7,PRIVATE,1,2,8,667,F,NEW,1,09/02/10,09/02/10,287,287,M-L
PRIVATE-852,B,7,PRIVATE,1,6,8,619,E,NEW,1,09/02/10,09/02/10,287,287,M-L
PRIVATE-853,C,11,PRIVATE,1,1,8,481,I,NEW,1,11/01/10,11/01/10,218,218,S-M
PRIVATE-854,B,11,PRIVATE,1,1,8,499,N,NEW,2,10/29/09,09/30/10,598,262,S-M
PRIVATE-855,A,6,PRIVATE,1,5,6,668,P,NEW,1,09/21/10,09/21/10,258,258,M-L
PRIVATE-856,A,6,PRIVATE,1,6,8,300,K,NEW,1,09/23/10,09/23/10,191,191,S
PRIVATE-858,A,8,PRIVATE,0,5,7,457,Q,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-860,B,6,PRIVATE,1,7,8,1477,M,NEW,1,09/09/10,09/09/10,283,283,L
PRIVATE-862,0,8,PRIVATE,1,0,NA,0,0,EXISTING,2,05/21/10,10/05/10,274,137,0
PRIVATE-863,B,6,PRIVATE,1,7,8,704,O,NEW,2,08/31/10,09/28/10,194,166,M-L
PRIVATE-864,C,11,PRIVATE,1,7,8,792,H,EXISTING,2,04/14/10,09/01/10,377,237,M-L
PRIVATE-865,C,11,PRIVATE,1,6,8,811,L,EXISTING,1,09/14/10,09/14/10,183,183,M-L
PRIVATE-866,B,7,PRIVATE,1,5,6,850,M,NEW,1,09/21/10,09/21/10,188,188,L
PRIVATE-867,C,11,PRIVATE,1,6,8,633,E,EXISTING,1,08/31/10,08/31/10,203,203,M-L
PRIVATE-868,C,6,PRIVATE,1,1,8,752,C,NEW,1,08/24/10,08/24/10,287,287,M-L
PRIVATE-869,C,11,PRIVATE,1,1,8,1102,K,NEW,1,11/17/10,11/17/10,204,204,L
PRIVATE-870,B,5,PRIVATE,1,1,6,772,M,NEW,2,04/27/10,09/21/10,333,186,M-L
PRIVATE-871,A,10,PRIVATE,0,9,12,364,M,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-872,B,6,PRIVATE,1,6,8,450,N,NEW,1,08/26/10,08/26/10,296,296,S-M
PRIVATE-873,A,6,PRIVATE,1,6,8,1494,N,NEW,1,09/08/10,09/08/10,254,254,L
PRIVATE-875,B,5,PRIVATE,1,1,6,845,P,NEW,1,09/29/10,09/29/10,251,251,L
PRIVATE-877,B,2,PRIVATE,1,1,8,392,D,NEW,1,08/31/10,08/31/10,251,251,S-M
PRIVATE-878,C,11,PRIVATE,1,7,8,850,I,NEW,2,05/27/10,09/14/10,367,257,L
PRIVATE-879,A,6,PRIVATE,1,1,8,717,N,EXISTING,1,09/28/10,09/28/10,253,253,M-L
PRIVATE-882,A,11,PRIVATE,1,5,8,356,O,EXISTING,1,09/28/10,09/28/10,259,259,S-M
PRIVATE-887,C,6,PRIVATE,1,6,8,980,I,EXISTING,2,05/27/10,09/14/10,311,201,L
PRIVATE-888,C,5,PRIVATE,1,1,6,761,H,EXISTING,2,10/12/10,12/02/10,245,194,M-L
PRIVATE-890,C,6,PRIVATE,1,6,7,445,M,NEW,1,09/15/10,09/15/10,215,215,S-M
PRIVATE-891,A,11,PRIVATE,1,6,8,742,L,NEW,2,05/19/10,09/20/10,351,227,M-L
PRIVATE-893,B,11,PRIVATE,1,6,8,864,H,EXISTING,1,11/09/10,11/09/10,190,190,L
PRIVATE-894,A,11,PRIVATE,1,7,8,966,P,EXISTING,1,08/17/10,08/17/10,186,186,L
PRIVATE-895,B,11,PRIVATE,1,6,8,700,N,EXISTING,2,03/24/10,09/02/10,445,283,M-L
PRIVATE-896,B,11,PRIVATE,0,6,8,487,I,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-899,B,11,PRIVATE,1,7,8,366,I,EXISTING,1,09/14/10,09/14/10,246,246,S-M
PRIVATE-900,C,11,PRIVATE,1,6,8,547,E,EXISTING,2,09/21/10,11/09/10,248,199,S-M
PRIVATE-901,C,11,PRIVATE,1,2,12,276,Z,NEW,1,10/07/10,10/07/10,158,158,S
PRIVATE-902,C,9,PRIVATE,1,9,12,1000,E,EXISTING,1,05/11/10,05/11/10,342,342,L
PRIVATE-903,A,11,PRIVATE,1,7,9,1500,O,NEW,1,09/22/10,09/22/10,215,215,L
PRIVATE-904,A,6,PRIVATE,1,6,8,698,Q,EXISTING,1,10/07/10,10/07/10,134,134,M-L
PRIVATE-905,C,11,PRIVATE,1,6,8,470,C,EXISTING,1,09/14/10,09/14/10,185,185,S-M
PRIVATE-906,C,2,PRIVATE,1,2,8,304,F,NEW,1,03/24/11,03/24/11,82,82,S
PRIVATE-907,B,6,PRIVATE,1,6,8,920,P,NEW,1,10/13/10,10/13/10,170,170,L
PRIVATE-908,B,11,PRIVATE,1,7,12,440,G,NEW,1,08/26/10,08/26/10,284,284,S-M
PRIVATE-909,B,9,PRIVATE,0,9,12,750,G,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-910,B,11,PRIVATE,1,1,8,470,K,NEW,1,10/05/10,10/05/10,238,238,S-M
PRIVATE-911,A,6,PRIVATE,1,6,8,943,Q,NEW,1,10/15/10,10/15/10,164,164,L
PRIVATE-912,B,11,PRIVATE,1,5,8,400,J,NEW,2,05/25/10,08/30/10,365,268,S-M
PRIVATE-913,B,11,PRIVATE,1,8,9,808,G,NEW,1,09/22/10,09/22/10,250,250,M-L
PRIVATE-914,B,11,PRIVATE,1,2,12,550,L,EXISTING,1,09/22/10,09/22/10,271,271,S-M
PRIVATE-915,B,11,PRIVATE,1,7,9,1400,E,NEW,1,09/14/10,09/14/10,264,264,L
PRIVATE-917,C,11,PRIVATE,1,1,8,0,Z,EXISTING,2,05/04/10,08/30/10,363,245,0
PRIVATE-918,B,11,PRIVATE,1,6,8,268,L,EXISTING,1,10/06/10,10/06/10,250,250,S
PRIVATE-919,A,6,PRIVATE,1,6,8,597,P,EXISTING,2,06/08/10,09/28/10,293,181,M-L
PRIVATE-922,B,11,PRIVATE,1,6,8,1200,L,EXISTING,1,09/28/10,09/28/10,216,216,L
PRIVATE-923,B,11,PRIVATE,1,6,8,357,K,NEW,2,05/05/10,09/07/10,345,220,S-M
PRIVATE-924,B,6,PRIVATE,0,6,8,1100,Q,NEW,0,NA,NA,NA,NA,L
PRIVATE-925,B,9,PRIVATE,1,9,12,120,J,EXISTING,1,09/08/10,09/08/10,219,219,S
PRIVATE-926,B,11,PRIVATE,1,6,8,800,J,EXISTING,1,09/21/10,09/21/10,234,234,M-L
PRIVATE-929,B,11,PRIVATE,1,1,8,897,J,EXISTING,1,11/16/10,11/16/10,196,196,L
PRIVATE-930,B,11,PRIVATE,1,6,8,600,N,NEW,1,08/24/10,08/24/10,281,281,M-L
PRIVATE-931,D,9,PRIVATE,1,9,12,320,B,NEW,1,09/16/10,09/16/10,263,263,S
PRIVATE-932,C,11,PRIVATE,1,6,8,600,E,NEW,1,08/23/10,08/23/10,281,281,M-L
PRIVATE-934,C,11,PRIVATE,1,6,8,386,F,NEW,1,09/21/10,09/21/10,258,258,S-M
PRIVATE-935,0,4,PRIVATE,1,0,NA,0,0,NEW,2,05/11/10,09/08/10,391,271,0
PRIVATE-937,B,11,PRIVATE,1,1,8,400,I,NEW,1,08/24/10,08/24/10,202,202,S-M
PRIVATE-938,C,6,PRIVATE,0,6,8,200,J,EXISTING,0,NA,NA,NA,NA,S
PRIVATE-939,B,11,PRIVATE,1,6,8,145,J,EXISTING,1,09/15/10,09/15/10,265,265,S
PRIVATE-940,B,5,PRIVATE,1,1,8,475,M,EXISTING,1,09/14/10,09/14/10,269,269,S-M
PRIVATE-941,B,6,PRIVATE,1,7,8,701,P,EXISTING,2,05/20/10,09/29/10,317,185,M-L
PRIVATE-942,B,6,PRIVATE,1,7,8,750,O,EXISTING,1,09/07/10,09/07/10,230,230,M-L
PRIVATE-944,B,6,PRIVATE,1,6,8,841,P,EXISTING,1,09/22/10,09/22/10,215,215,L
PRIVATE-946,A,11,PRIVATE,1,5,8,410,J,EXISTING,1,09/02/10,09/02/10,275,275,S-M
PRIVATE-947,C,11,PRIVATE,1,6,12,280,C,EXISTING,1,10/14/10,10/14/10,236,236,S
PRIVATE-951,C,11,PRIVATE,1,2,8,586,P,EXISTING,1,12/01/10,12/01/10,175,175,M-L
PRIVATE-952,C,11,PRIVATE,1,6,8,1000,D,EXISTING,1,10/19/10,10/19/10,224,224,L
PRIVATE-953,A,6,PRIVATE,1,5,8,538,M,NEW,2,05/25/10,09/07/10,350,245,S-M
PRIVATE-954,C,9,PRIVATE,1,9,12,2700,I,EXISTING,1,10/26/10,10/26/10,224,224,L
PRIVATE-956,B,6,PRIVATE,1,1,8,550,K,EXISTING,1,09/28/10,09/28/10,187,187,S-M
PRIVATE-957,B,6,PRIVATE,0,7,8,1149,Q,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-958,0,2,PRIVATE,1,6,8,0,F,EXISTING,1,04/29/10,04/29/10,354,354,0
PRIVATE-960,C,11,PRIVATE,1,1,8,235,D,EXISTING,2,05/18/10,09/07/10,384,272,S
PRIVATE-961,B,5,PRIVATE,1,1,6,465,Q,EXISTING,1,05/04/10,05/04/10,342,342,S-M
PRIVATE-962,E,3,PRIVATE,1,6,8,432,C,NEW,2,10/01/10,01/11/11,264,162,S-M
PRIVATE-963,B,5,PRIVATE,1,1,5,1072,O,EXISTING,1,08/26/10,08/26/10,218,218,L
PRIVATE-965,C,11,PRIVATE,1,6,8,966,M,EXISTING,2,06/17/10,09/23/10,340,242,L
PRIVATE-966,A,6,PRIVATE,1,6,8,800,P,EXISTING,1,09/21/10,09/21/10,253,253,M-L
PRIVATE-967,B,11,PRIVATE,1,7,8,334,M,EXISTING,1,09/14/10,09/14/10,185,185,S
PRIVATE-968,C,11,PRIVATE,1,6,8,500,E,NEW,1,09/13/10,09/13/10,261,261,S-M
PRIVATE-969,C,11,PRIVATE,1,7,8,844,G,NEW,1,09/14/10,09/14/10,266,266,L
PRIVATE-971,B,11,PRIVATE,1,7,8,457,H,NEW,1,09/13/10,09/13/10,264,264,S-M
PRIVATE-973,B,11,PRIVATE,1,5,12,650,I,NEW,2,04/15/10,08/31/10,343,205,M-L
PRIVATE-974,B,7,PRIVATE,1,6,8,1175,I,EXISTING,1,09/16/10,09/16/10,262,262,L
PRIVATE-975,C,11,PRIVATE,1,6,8,750,I,NEW,2,05/04/10,09/09/10,360,232,M-L
PRIVATE-976,B,9,PRIVATE,1,9,12,988,K,NEW,1,09/14/10,09/14/10,273,273,L
PRIVATE-977,C,11,PRIVATE,1,5,8,250,F,NEW,1,09/09/10,09/09/10,273,273,S
PRIVATE-978,B,7,PRIVATE,1,6,8,691,M,NEW,1,10/05/10,10/05/10,251,251,M-L
PRIVATE-979,B,11,PRIVATE,1,4,8,550,I,EXISTING,1,09/14/10,09/14/10,259,259,S-M
PRIVATE-981,B,11,PRIVATE,1,6,8,325,M,EXISTING,1,11/16/10,11/16/10,130,130,S
PRIVATE-983,B,11,PRIVATE,1,7,8,756,K,NEW,2,03/16/10,09/30/10,438,240,M-L
PRIVATE-984,E,10,PRIVATE,1,9,12,1001,O,NEW,2,06/21/10,10/26/10,295,168,L
PRIVATE-985,A,6,PRIVATE,1,7,8,310,Q,NEW,1,09/15/10,09/15/10,233,233,S
PRIVATE-987,B,6,PRIVATE,1,6,8,700,E,NEW,1,11/03/10,11/03/10,232,232,M-L
PRIVATE-988,C,5,PRIVATE,1,1,5,815,K,NEW,1,08/19/10,08/19/10,214,214,L
PRIVATE-990,A,11,PRIVATE,1,6,8,928,L,NEW,1,09/02/10,09/02/10,271,271,L
PRIVATE-991,B,11,PRIVATE,1,6,8,365,J,EXISTING,1,08/26/10,08/26/10,279,279,S-M
PRIVATE-992,C,11,PRIVATE,1,7,9,514,L,EXISTING,1,09/30/10,09/30/10,250,250,S-M
PRIVATE-993,A,5,PRIVATE,1,1,5,826,Q,NEW,1,09/30/10,09/30/10,233,233,L
PRIVATE-994,B,7,PRIVATE,1,6,8,1166,Q,EXISTING,2,05/26/10,09/08/10,374,269,L
PRIVATE-995,B,11,PRIVATE,1,6,8,1097,O,EXISTING,1,08/31/10,08/31/10,278,278,L
PRIVATE-996,B,6,PRIVATE,1,7,8,783,O,NEW,2,06/02/10,08/31/10,283,193,M-L
PRIVATE-997,C,11,PRIVATE,0,6,7,210,P3,EXISTING,0,NA,NA,NA,NA,S
PRIVATE-998,C,6,PRIVATE,0,5,8,390,O,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-999,B,11,PRIVATE,1,4,8,106,F,EXISTING,1,09/14/10,09/14/10,247,247,S
PRIVATE-1000,C,11,PRIVATE,1,1,8,481,I,EXISTING,1,11/01/10,11/01/10,218,218,S-M
PRIVATE-1001,A,6,PRIVATE,1,6,8,1185,N,EXISTING,1,09/28/10,09/28/10,219,219,L
PRIVATE-1002,B,6,PRIVATE,1,6,8,1138,N,EXISTING,1,09/15/10,09/15/10,180,180,L
PRIVATE-1003,B,6,PRIVATE,0,6,8,1600,Q,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-1005,C,5,PRIVATE,1,4,6,400,E,NEW,2,08/17/10,09/14/10,289,261,S-M
PRIVATE-1006,C,11,PRIVATE,1,6,8,746,F,NEW,1,09/07/10,09/07/10,273,273,M-L
PRIVATE-1007,A,6,PRIVATE,0,5,8,700,Q,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-1008,B,11,PRIVATE,1,6,8,530,J,EXISTING,2,09/13/10,10/18/10,266,231,S-M
PRIVATE-1009,C,11,PRIVATE,1,7,8,420,J,EXISTING,2,05/12/10,09/15/10,391,265,S-M
PRIVATE-1010,C,11,PRIVATE,1,6,8,1306,M,NEW,2,05/19/10,09/15/10,319,200,L
PRIVATE-1012,B,11,PRIVATE,1,5,8,220,M,NEW,2,05/18/10,09/02/10,372,265,S
PRIVATE-1014,B,6,PRIVATE,1,7,8,718,O,NEW,2,03/18/10,09/27/10,452,259,M-L
PRIVATE-1015,B,7,PRIVATE,1,6,8,753,I,NEW,2,04/28/10,09/10/10,293,158,M-L
PRIVATE-1016,B,11,PRIVATE,1,6,8,1174,J,EXISTING,1,09/23/10,09/23/10,250,250,L
PRIVATE-1017,C,6,PRIVATE,1,6,8,2200,Q,EXISTING,2,05/11/10,10/05/10,340,193,L
